,title,gross_worldwide,movie_id,year,plot,clean_plot,token_plot,lemma_plot,stem_plot,lemma_plot2
23,Captain Marvel,"$1,128,275,971",4154664,2019,Carol Danvers becomes one of the universe's most powerful heroes when Earth is caught in the middle of a galactic war between two alien races.,carol danvers becomes one of the universe s most powerful heroes when earth is caught in the middle of a galactic war between two alien races,"['carol', 'danvers', 'becomes', 'one', 'of', 'the', 'universe', 's', 'most', 'powerful', 'heroes', 'when', 'earth', 'is', 'caught', 'in', 'the', 'middle', 'of', 'a', 'galactic', 'war', 'between', 'two', 'alien', 'races']","['carol', 'danvers', 'becomes', 'one', 'universe', 'powerful', 'hero', 'earth', 'caught', 'middle', 'galactic', 'war', 'two', 'alien', 'race']","['carol', 'danver', 'becom', 'one', 'univers', 'power', 'hero', 'earth', 'caught', 'middl', 'galact', 'war', 'two', 'alien', 'race']","['carol', 'danvers', 'becomes', 'one', 'universe', 'powerful', 'hero', 'earth', 'caught', 'middle', 'galactic', 'war', 'two', 'alien', 'race']"
24,Transformers: Dark of the Moon,"$1,123,794,079",1399103,2011,"The Autobots learn of a Cybertronian spacecraft hidden on the moon, and race against the Decepticons to reach it and to learn its secrets.::Q. Leo Rahman",the autobots learn of a cybertronian spacecraft hidden on the moon  and race against the decepticons to reach it and to learn its secrets   q  leo rahman,"['the', 'autobots', 'learn', 'of', 'a', 'cybertronian', 'spacecraft', 'hidden', 'on', 'the', 'moon', 'and', 'race', 'against', 'the', 'decepticons', 'to', 'reach', 'it', 'and', 'to', 'learn', 'its', 'secrets', 'q', 'leo', 'rahman']","['autobots', 'learn', 'cybertronian', 'spacecraft', 'hidden', 'moon', 'race', 'decepticons', 'reach', 'learn', 'secret', 'q', 'leo', 'rahman']","['autobot', 'learn', 'cybertronian', 'spacecraft', 'hidden', 'moon', 'race', 'decepticon', 'reach', 'learn', 'secret', 'q', 'leo', 'rahman']","['autobots', 'learn', 'cybertronian', 'spacecraft', 'hidden', 'moon', 'race', 'decepticons', 'reach', 'learn', 'secret', 'q', 'leo', 'rahman']"
25,Skyfall,"$1,108,561,013",1074638,2012,"James Bond's loyalty to M is tested when her past comes back to haunt her. When MI6 comes under attack, 007 must track down and destroy the threat, no matter how personal the cost.",james bond s loyalty to m is tested when her past comes back to haunt her  when mi comes under attack   must track down and destroy the threat  no matter how personal the cost,"['james', 'bond', 's', 'loyalty', 'to', 'm', 'is', 'tested', 'when', 'her', 'past', 'comes', 'back', 'to', 'haunt', 'her', 'when', 'mi', 'comes', 'under', 'attack', 'must', 'track', 'down', 'and', 'destroy', 'the', 'threat', 'no', 'matter', 'how', 'personal', 'the', 'cost']","['james', 'bond', 'loyalty', 'tested', 'past', 'come', 'back', 'haunt', 'mi', 'come', 'attack', 'must', 'track', 'destroy', 'threat', 'matter', 'personal', 'cost']","['jame', 'bond', 'loyalti', 'test', 'past', 'come', 'back', 'haunt', 'mi', 'come', 'attack', 'must', 'track', 'destroy', 'threat', 'matter', 'person', 'cost']","['james', 'bond', 'loyalty', 'test', 'past', 'come', 'back', 'haunt', 'mi', 'come', 'attack', 'must', 'track', 'destroy', 'threat', 'matter', 'personal', 'cost']"
26,Transformers: Age of Extinction,"$1,104,054,072",2109248,2014,"When humanity allies with a bounty hunter in pursuit of Optimus Prime, the Autobots turn to a mechanic and his family for help.::Anonymous",when humanity allies with a bounty hunter in pursuit of optimus prime  the autobots turn to a mechanic and his family for help   anonymous,"['when', 'humanity', 'allies', 'with', 'a', 'bounty', 'hunter', 'in', 'pursuit', 'of', 'optimus', 'prime', 'the', 'autobots', 'turn', 'to', 'a', 'mechanic', 'and', 'his', 'family', 'for', 'help', 'anonymous']","['humanity', 'ally', 'bounty', 'hunter', 'pursuit', 'optimus', 'prime', 'autobots', 'turn', 'mechanic', 'family', 'help', 'anonymous']","['human', 'alli', 'bounti', 'hunter', 'pursuit', 'optimus', 'prime', 'autobot', 'turn', 'mechan', 'famili', 'help', 'anonym']","['humanity', 'ally', 'bounty', 'hunter', 'pursuit', 'optimus', 'prime', 'autobots', 'turn', 'mechanic', 'family', 'help', 'anonymous']"
27,The Dark Knight Rises,"$1,081,124,605",1345836,2012,"Eight years after the Joker's reign of anarchy, Batman, with the help of the enigmatic Catwoman, is forced from his exile to save Gotham City from the brutal guerrilla terrorist Bane.::Paulrichard",eight years after the joker s reign of anarchy  batman  with the help of the enigmatic catwoman  is forced from his exile to save gotham city from the brutal guerrilla terrorist bane   paulrichard,"['eight', 'years', 'after', 'the', 'joker', 's', 'reign', 'of', 'anarchy', 'batman', 'with', 'the', 'help', 'of', 'the', 'enigmatic', 'catwoman', 'is', 'forced', 'from', 'his', 'exile', 'to', 'save', 'gotham', 'city', 'from', 'the', 'brutal', 'guerrilla', 'terrorist', 'bane', 'paulrichard']","['eight', 'year', 'joker', 'reign', 'anarchy', 'batman', 'help', 'enigmatic', 'catwoman', 'forced', 'exile', 'save', 'gotham', 'city', 'brutal', 'guerrilla', 'terrorist', 'bane', 'paulrichard']","['eight', 'year', 'joker', 'reign', 'anarchi', 'batman', 'help', 'enigmat', 'catwoman', 'forc', 'exil', 'save', 'gotham', 'citi', 'brutal', 'guerrilla', 'terrorist', 'bane', 'paulrichard']","['eight', 'year', 'joker', 'reign', 'anarchy', 'batman', 'help', 'enigmatic', 'catwoman', 'force', 'exile', 'save', 'gotham', 'city', 'brutal', 'guerrilla', 'terrorist', 'bane', 'paulrichard']"
28,Joker,"$1,074,251,311",7286456,2019,"In Gotham City, mentally troubled comedian Arthur Fleck is disregarded and mistreated by society. He then embarks on a downward spiral of revolution and bloody crime. This path brings him face-to-face with his alter-ego: the Joker.::Don Draper 101",in gotham city  mentally troubled comedian arthur fleck is disregarded and mistreated by society  he then embarks on a downward spiral of revolution and bloody crime  this path brings him face to face with his alter ego  the joker   don draper,"['in', 'gotham', 'city', 'mentally', 'troubled', 'comedian', 'arthur', 'fleck', 'is', 'disregarded', 'and', 'mistreated', 'by', 'society', 'he', 'then', 'embarks', 'on', 'a', 'downward', 'spiral', 'of', 'revolution', 'and', 'bloody', 'crime', 'this', 'path', 'brings', 'him', 'face', 'to', 'face', 'with', 'his', 'alter', 'ego', 'the', 'joker', 'don', 'draper']","['gotham', 'city', 'mentally', 'troubled', 'comedian', 'arthur', 'fleck', 'disregarded', 'mistreated', 'society', 'embarks', 'downward', 'spiral', 'revolution', 'bloody', 'crime', 'path', 'brings', 'face', 'face', 'alter', 'ego', 'joker', 'draper']","['gotham', 'citi', 'mental', 'troubl', 'comedian', 'arthur', 'fleck', 'disregard', 'mistreat', 'societi', 'embark', 'downward', 'spiral', 'revolut', 'bloodi', 'crime', 'path', 'bring', 'face', 'face', 'alter', 'ego', 'joker', 'draper']","['gotham', 'city', 'mentally', 'troubled', 'comedian', 'arthur', 'fleck', 'disregard', 'mistreat', 'society', 'embarks', 'downward', 'spiral', 'revolution', 'bloody', 'crime', 'path', 'brings', 'face', 'face', 'alter', 'ego', 'joker', 'draper']"
29,Star Wars: The Rise of Skywalker,"$1,074,144,248",2527338,2019,"The surviving members of the resistance face the First Order once again, and the legendary conflict between the Jedi and the Sith reaches its peak bringing the Skywalker saga to its end.::Santhosh",the surviving members of the resistance face the first order once again  and the legendary conflict between the jedi and the sith reaches its peak bringing the skywalker saga to its end   santhosh,"['the', 'surviving', 'members', 'of', 'the', 'resistance', 'face', 'the', 'first', 'order', 'once', 'again', 'and', 'the', 'legendary', 'conflict', 'between', 'the', 'jedi', 'and', 'the', 'sith', 'reaches', 'its', 'peak', 'bringing', 'the', 'skywalker', 'saga', 'to', 'its', 'end', 'santhosh']","['surviving', 'member', 'resistance', 'face', 'first', 'order', 'legendary', 'conflict', 'jedi', 'sith', 'reach', 'peak', 'bringing', 'skywalker', 'saga', 'end', 'santhosh']","['surviv', 'member', 'resist', 'face', 'first', 'order', 'onc', 'legendari', 'conflict', 'jedi', 'sith', 'reach', 'peak', 'bring', 'skywalk', 'saga', 'end', 'santhosh']","['survive', 'member', 'resistance', 'face', 'first', 'order', 'legendary', 'conflict', 'jedi', 'sith', 'reach', 'peak', 'bring', 'skywalker', 'saga', 'end', 'santhosh']"
30,Toy Story 4,"$1,073,394,593",1979376,2019,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",when a new toy called  forky  joins woody and the gang  a road trip alongside old and new friends reveals how big the world can be for a toy,"['when', 'a', 'new', 'toy', 'called', 'forky', 'joins', 'woody', 'and', 'the', 'gang', 'a', 'road', 'trip', 'alongside', 'old', 'and', 'new', 'friends', 'reveals', 'how', 'big', 'the', 'world', 'can', 'be', 'for', 'a', 'toy']","['new', 'toy', 'called', 'forky', 'join', 'woody', 'gang', 'road', 'trip', 'alongside', 'old', 'new', 'friend', 'reveals', 'big', 'world', 'toy']","['new', 'toy', 'call', 'forki', 'join', 'woodi', 'gang', 'road', 'trip', 'alongsid', 'old', 'new', 'friend', 'reveal', 'big', 'world', 'toy']","['new', 'toy', 'call', 'forky', 'join', 'woody', 'gang', 'road', 'trip', 'alongside', 'old', 'new', 'friend', 'reveals', 'big', 'world', 'toy']"
31,Toy Story 3,"$1,066,969,703",435761,2010,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.::jgp3553@yahoo.com",the toys are mistakenly delivered to a day care center instead of the attic right before andy leaves for college  and it s up to woody to convince the other toys that they weren t abandoned and to return home   jgp yahoo com,"['the', 'toys', 'are', 'mistakenly', 'delivered', 'to', 'a', 'day', 'care', 'center', 'instead', 'of', 'the', 'attic', 'right', 'before', 'andy', 'leaves', 'for', 'college', 'and', 'it', 's', 'up', 'to', 'woody', 'to', 'convince', 'the', 'other', 'toys', 'that', 'they', 'weren', 't', 'abandoned', 'and', 'to', 'return', 'home', 'jgp', 'yahoo', 'com']","['toy', 'mistakenly', 'delivered', 'day', 'care', 'center', 'instead', 'attic', 'right', 'andy', 'leaf', 'college', 'woody', 'convince', 'toy', 'abandoned', 'return', 'home', 'jgp', 'yahoo', 'com']","['toy', 'mistaken', 'deliv', 'day', 'care', 'center', 'instead', 'attic', 'right', 'befor', 'andi', 'leaf', 'colleg', 'woodi', 'convinc', 'toy', 'abandon', 'return', 'home', 'jgp', 'yahoo', 'com']","['toy', 'mistakenly', 'deliver', 'day', 'care', 'center', 'instead', 'attic', 'right', 'andy', 'leaf', 'college', 'woody', 'convince', 'toy', 'abandon', 'return', 'home', 'jgp', 'yahoo', 'com']"
32,Pirates of the Caribbean: Dead Man's Chest,"$1,066,179,725",383574,2006,"Jack Sparrow races to recover the heart of Davy Jones to avoid enslaving his soul to Jones' service, as other friends and foes seek the heart for their own agenda as well.::Helltopay27",jack sparrow races to recover the heart of davy jones to avoid enslaving his soul to jones  service  as other friends and foes seek the heart for their own agenda as well   helltopay,"['jack', 'sparrow', 'races', 'to', 'recover', 'the', 'heart', 'of', 'davy', 'jones', 'to', 'avoid', 'enslaving', 'his', 'soul', 'to', 'jones', 'service', 'as', 'other', 'friends', 'and', 'foes', 'seek', 'the', 'heart', 'for', 'their', 'own', 'agenda', 'as', 'well', 'helltopay']","['jack', 'sparrow', 'race', 'recover', 'heart', 'davy', 'jones', 'avoid', 'enslaving', 'soul', 'jones', 'service', 'friend', 'foe', 'seek', 'heart', 'agenda', 'well', 'helltopay']","['jack', 'sparrow', 'race', 'recov', 'heart', 'davi', 'jone', 'avoid', 'enslav', 'soul', 'jone', 'servic', 'friend', 'foe', 'seek', 'heart', 'agenda', 'well', 'helltopay']","['jack', 'sparrow', 'race', 'recover', 'heart', 'davy', 'jones', 'avoid', 'enslave', 'soul', 'jones', 'service', 'friend', 'foe', 'seek', 'heart', 'agenda', 'well', 'helltopay']"
33,Rogue One: A Star Wars Story,"$1,056,057,273",3748528,2016,The daughter of an Imperial scientist joins the Rebel Alliance in a risky move to steal the plans for the Death Star.::zachf-gould & Travis Brainerd,the daughter of an imperial scientist joins the rebel alliance in a risky move to steal the plans for the death star   zachf gould   travis brainerd,"['the', 'daughter', 'of', 'an', 'imperial', 'scientist', 'joins', 'the', 'rebel', 'alliance', 'in', 'a', 'risky', 'move', 'to', 'steal', 'the', 'plans', 'for', 'the', 'death', 'star', 'zachf', 'gould', 'travis', 'brainerd']","['daughter', 'imperial', 'scientist', 'join', 'rebel', 'alliance', 'risky', 'move', 'steal', 'plan', 'death', 'star', 'zachf', 'gould', 'travis', 'brainerd']","['daughter', 'imperi', 'scientist', 'join', 'rebel', 'allianc', 'riski', 'move', 'steal', 'plan', 'death', 'star', 'zachf', 'gould', 'travi', 'brainerd']","['daughter', 'imperial', 'scientist', 'join', 'rebel', 'alliance', 'risky', 'move', 'steal', 'plan', 'death', 'star', 'zachf', 'gould', 'travis', 'brainerd']"
34,Pirates of the Caribbean: On Stranger Tides,"$1,045,713,802",1298650,2011,"Jack Sparrow and Barbossa embark on a quest to find the elusive fountain of youth, only to discover that Blackbeard and his daughter are after it too.::Anonymous",jack sparrow and barbossa embark on a quest to find the elusive fountain of youth  only to discover that blackbeard and his daughter are after it too   anonymous,"['jack', 'sparrow', 'and', 'barbossa', 'embark', 'on', 'a', 'quest', 'to', 'find', 'the', 'elusive', 'fountain', 'of', 'youth', 'only', 'to', 'discover', 'that', 'blackbeard', 'and', 'his', 'daughter', 'are', 'after', 'it', 'too', 'anonymous']","['jack', 'sparrow', 'barbossa', 'embark', 'quest', 'find', 'elusive', 'fountain', 'youth', 'discover', 'blackbeard', 'daughter', 'anonymous']","['jack', 'sparrow', 'barbossa', 'embark', 'quest', 'find', 'elus', 'fountain', 'youth', 'onli', 'discov', 'blackbeard', 'daughter', 'anonym']","['jack', 'sparrow', 'barbossa', 'embark', 'quest', 'find', 'elusive', 'fountain', 'youth', 'discover', 'blackbeard', 'daughter', 'anonymous']"
35,The Dark Knight,"$1,038,046,191",468569,2008,"When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman must accept one of the greatest psychological and physical tests of his ability to fight injustice.::ahmetkozan",when the menace known as the joker wreaks havoc and chaos on the people of gotham  batman must accept one of the greatest psychological and physical tests of his ability to fight injustice   ahmetkozan,"['when', 'the', 'menace', 'known', 'as', 'the', 'joker', 'wreaks', 'havoc', 'and', 'chaos', 'on', 'the', 'people', 'of', 'gotham', 'batman', 'must', 'accept', 'one', 'of', 'the', 'greatest', 'psychological', 'and', 'physical', 'tests', 'of', 'his', 'ability', 'to', 'fight', 'injustice', 'ahmetkozan']","['menace', 'known', 'joker', 'wreaks', 'havoc', 'chaos', 'people', 'gotham', 'batman', 'must', 'accept', 'one', 'greatest', 'psychological', 'physical', 'test', 'ability', 'fight', 'injustice', 'ahmetkozan']","['menac', 'known', 'joker', 'wreak', 'havoc', 'chao', 'peopl', 'gotham', 'batman', 'must', 'accept', 'one', 'greatest', 'psycholog', 'physic', 'test', 'abil', 'fight', 'injustic', 'ahmetkozan']","['menace', 'know', 'joker', 'wreaks', 'havoc', 'chaos', 'people', 'gotham', 'batman', 'must', 'accept', 'one', 'great', 'psychological', 'physical', 'test', 'ability', 'fight', 'injustice', 'ahmetkozan']"
36,Despicable Me 3,"$1,034,799,409",3469046,2017,"Gru meets his long-lost, charming, cheerful, and more successful twin brother Dru, who wants to team up with him for one last criminal heist.",gru meets his long lost  charming  cheerful  and more successful twin brother dru  who wants to team up with him for one last criminal heist,"['gru', 'meets', 'his', 'long', 'lost', 'charming', 'cheerful', 'and', 'more', 'successful', 'twin', 'brother', 'dru', 'who', 'wants', 'to', 'team', 'up', 'with', 'him', 'for', 'one', 'last', 'criminal', 'heist']","['gru', 'meet', 'long', 'lost', 'charming', 'cheerful', 'successful', 'twin', 'brother', 'dru', 'want', 'team', 'one', 'last', 'criminal', 'heist']","['gru', 'meet', 'long', 'lost', 'charm', 'cheer', 'success', 'twin', 'brother', 'dru', 'want', 'team', 'one', 'last', 'crimin', 'heist']","['gru', 'meet', 'long', 'lose', 'charm', 'cheerful', 'successful', 'twin', 'brother', 'dru', 'want', 'team', 'one', 'last', 'criminal', 'heist']"
37,Jurassic Park,"$1,033,032,454",107290,1993,A pragmatic paleontologist visiting an almost complete theme park is tasked with protecting a couple of kids after a power failure causes the park's cloned dinosaurs to run loose.::steven-espinoza21,a pragmatic paleontologist visiting an almost complete theme park is tasked with protecting a couple of kids after a power failure causes the park s cloned dinosaurs to run loose   steven espinoza,"['a', 'pragmatic', 'paleontologist', 'visiting', 'an', 'almost', 'complete', 'theme', 'park', 'is', 'tasked', 'with', 'protecting', 'a', 'couple', 'of', 'kids', 'after', 'a', 'power', 'failure', 'causes', 'the', 'park', 's', 'cloned', 'dinosaurs', 'to', 'run', 'loose', 'steven', 'espinoza']","['pragmatic', 'paleontologist', 'visiting', 'almost', 'complete', 'theme', 'park', 'tasked', 'protecting', 'couple', 'kid', 'power', 'failure', 'cause', 'park', 'cloned', 'dinosaur', 'run', 'loose', 'steven', 'espinoza']","['pragmat', 'paleontologist', 'visit', 'almost', 'complet', 'theme', 'park', 'task', 'protect', 'coupl', 'kid', 'power', 'failur', 'caus', 'park', 'clone', 'dinosaur', 'run', 'loos', 'steven', 'espinoza']","['pragmatic', 'paleontologist', 'visit', 'almost', 'complete', 'theme', 'park', 'tasked', 'protect', 'couple', 'kid', 'power', 'failure', 'cause', 'park', 'clone', 'dinosaur', 'run', 'loose', 'steven', 'espinoza']"
